Country,State,City,Station,Last Update,Latitude,Longitude,Pollutant Id,Pollutant Min,Pollutant Max,Pollutant Avg
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",27-11-2025 18:00,30.943887,76.801991,NH3,5,8,6
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",27-11-2025 18:00,34.066206,74.81982,OZONE,1,14,4
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",27-11-2025 18:00,23.80569,86.44268,NO2,89,106,94
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",27-11-2025 18:00,23.707909,86.41467,PM2.5,NA,NA,NA
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",27-11-2025 18:00,28.6701,76.9254,OZONE,16,19,17
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",27-11-2025 18:00,28.3419248,77.319699,NO2,NA,NA,NA
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",27-11-2025 18:00,28.3419248,77.319699,NH3,NA,NA,NA
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",27-11-2025 18:00,28.806223,76.141105,NO2,1,34,31
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",27-11-2025 18:00,28.806223,76.141105,NH3,1,8,8
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",27-11-2025 18:00,28.806223,76.141105,SO2,12,13,13
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",27-11-2025 18:00,28.806223,76.141105,CO,8,13,11
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",27-11-2025 18:00,28.2068,76.7997,SO2,10,22,15
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",27-11-2025 18:00,28.2068,76.7997,CO,71,100,87
India,Haryana,Jind,"Police Lines, Jind - HSPCB",27-11-2025 18:00,29.307814,76.337619,PM2.5,67,318,235
India,Haryana,Jind,"Police Lines, Jind - HSPCB",27-11-2025 18:00,29.307814,76.337619,NO2,38,56,47
India,Haryana,Jind,"Police Lines, Jind - HSPCB",27-11-2025 18:00,29.307814,76.337619,NH3,1,3,2
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",27-11-2025 18:00,29.8006,76.4155,PM2.5,61,140,104
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",27-11-2025 18:00,29.8006,76.4155,CO,6,102,41
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",27-11-2025 18:00,29.6953,77.0027,NH3,5,7,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",27-11-2025 18:00,29.966942,76.875879,SO2,4,15,9
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",27-11-2025 18:00,27.9002,76.9938,NH3,13,14,13
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",27-11-2025 18:00,28.2068,76.7997,OZONE,6,46,33
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",27-11-2025 18:00,28.39072,77.30059,PM2.5,226,241,232
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",27-11-2025 18:00,28.39072,77.30059,NO2,23,27,25
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",27-11-2025 18:00,28.39072,77.30059,OZONE,28,35,30
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",27-11-2025 18:00,28.376058,77.315741,PM10,NA,NA,NA
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",27-11-2025 18:00,29.503664,75.467934,NH3,13,14,14
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",27-11-2025 18:00,28.422681,77.148944,PM2.5,248,470,335
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",27-11-2025 18:00,23.023389,72.515201,CO,1,106,41
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",27-11-2025 18:00,21.613267,73.010555,NO2,17,22,20
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",27-11-2025 18:00,21.613267,73.010555,NH3,7,7,7
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",27-11-2025 18:00,23.221714,72.654328,PM2.5,62,91,75
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",27-11-2025 18:00,23.221714,72.654328,NO2,17,20,18
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",27-11-2025 18:00,23.221714,72.654328,CO,23,34,29
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",27-11-2025 18:00,29.432304,76.972765,CO,NA,NA,NA
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",27-11-2025 18:00,29.5364,75.0158,PM2.5,51,136,88
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",27-11-2025 18:00,29.5364,75.0158,PM10,61,128,99
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",27-11-2025 18:00,29.5364,75.0158,NH3,12,16,14
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",27-11-2025 18:00,29.0272,77.0621,PM2.5,160,454,337
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",27-11-2025 18:00,29.0272,77.0621,SO2,6,10,8
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",27-11-2025 18:00,28.360699,76.93609,SO2,6,39,12
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",27-11-2025 18:00,28.360699,76.93609,OZONE,10,50,36
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",27-11-2025 18:00,28.1485564,77.3320667,CO,10,73,37
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",27-11-2025 18:00,28.3153,76.9143,NH3,4,10,6
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",27-11-2025 18:00,22.969611,72.6435,PM10,59,110,81
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",27-11-2025 18:00,30.379589,76.778328,PM2.5,1,500,114
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",27-11-2025 18:00,28.6701,76.9254,PM2.5,63,324,222
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",27-11-2025 18:00,28.4501238,77.0263051,OZONE,8,55,42
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",27-11-2025 18:00,29.14056,75.744941,NH3,NA,NA,NA
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",27-11-2025 18:00,29.14056,75.744941,CO,36,55,52
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",27-11-2025 18:00,12.917348,77.622813,PM10,117,162,138
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",27-11-2025 18:00,12.917348,77.622813,NH3,2,2,2
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",27-11-2025 18:00,11.55358,76.55521,NO2,15,36,28
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",27-11-2025 18:00,11.55358,76.55521,NH3,1,3,2
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",27-11-2025 18:00,13.328028,75.797056,NH3,2,3,3
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",27-11-2025 18:00,13.328028,75.797056,CO,11,12,11
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",27-11-2025 18:00,14.4758,75.9052,PM2.5,78,185,114
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",27-11-2025 18:00,14.4758,75.9052,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",27-11-2025 18:00,13.003872,77.664217,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",27-11-2025 18:00,13.003872,77.664217,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",27-11-2025 18:00,13.003872,77.664217,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",27-11-2025 18:00,13.0270199,77.494094,PM10,102,137,116
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",27-11-2025 18:00,13.0270199,77.494094,NH3,6,7,6
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",27-11-2025 18:00,12.921418,77.502466,PM2.5,49,62,52
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",27-11-2025 18:00,12.990328,77.5431385,PM10,51,55,51
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",27-11-2025 18:00,13.0246342,77.5080115,NO2,33,36,34
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",27-11-2025 18:00,10.073232,76.302765,CO,32,98,81
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",27-11-2025 18:00,11.875,75.3732,NO2,16,18,17
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",27-11-2025 18:00,11.875,75.3732,NH3,2,3,2
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",27-11-2025 18:00,8.5637,76.8865,PM2.5,31,44,36
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",27-11-2025 18:00,8.5637,76.8865,OZONE,36,36,36
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",27-11-2025 18:00,8.5149093,76.9435879,PM2.5,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",27-11-2025 18:00,8.5149093,76.9435879,NH3,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",27-11-2025 18:00,8.5149093,76.9435879,SO2,NA,NA,NA
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",27-11-2025 18:00,17.336318,76.847397,NH3,3,3,3
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",27-11-2025 18:00,17.336318,76.847397,CO,37,57,40
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",27-11-2025 18:00,12.415911,75.73505,OZONE,3,7,4
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",27-11-2025 18:00,12.88925,74.853,NO2,9,13,11
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",27-11-2025 18:00,12.88925,74.853,NH3,3,3,3
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",27-11-2025 18:00,12.88925,74.853,SO2,15,16,15
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",27-11-2025 18:00,12.88925,74.853,OZONE,8,43,23
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",27-11-2025 18:00,12.21041,76.37376,SO2,4,9,6
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",27-11-2025 18:00,12.21041,76.37376,CO,6,32,20
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",27-11-2025 18:00,13.94,75.555917,CO,11,34,20
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",27-11-2025 18:00,13.94,75.555917,OZONE,23,69,65
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",27-11-2025 18:00,13.34194444,74.74694444,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",27-11-2025 18:00,13.029152,77.585901,PM10,87,119,102
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",27-11-2025 18:00,12.920984,77.584908,CO,10,74,39
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",27-11-2025 18:00,12.7816279,77.6299145,PM10,46,146,93
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",27-11-2025 18:00,12.7816279,77.6299145,NO2,26,27,26
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",27-11-2025 18:00,12.7816279,77.6299145,SO2,23,23,23
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",27-11-2025 18:00,23.210494,77.425409,PM10,134,265,168
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",27-11-2025 18:00,23.81748678,79.446246,PM10,13,56,24
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",27-11-2025 18:00,22.9682591,76.064118,PM10,125,173,155
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",27-11-2025 18:00,15.459706,75.008381,PM10,81,95,90
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",27-11-2025 18:00,15.459706,75.008381,NH3,5,6,5
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",27-11-2025 18:00,15.459706,75.008381,SO2,1,4,3
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",27-11-2025 18:00,15.3714823,75.1160168,NH3,1,2,1
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",27-11-2025 18:00,12.9135218,77.5950804,OZONE,20,25,21
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",27-11-2025 18:00,12.9352049,77.6814488,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",27-11-2025 18:00,12.9756843,77.5660749,NO2,36,43,39
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",27-11-2025 18:00,22.7289,75.8076,OZONE,4,9,7
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",27-11-2025 18:00,22.431,75.5213,PM10,118,186,152
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",27-11-2025 18:00,22.431,75.5213,OZONE,31,88,79
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",27-11-2025 18:00,22.7524,75.8872,PM10,51,106,73
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",27-11-2025 18:00,22.678,75.8559,PM2.5,58,107,81
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",27-11-2025 18:00,22.678,75.8559,SO2,22,28,25
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",27-11-2025 18:00,22.678,75.8559,CO,24,32,28
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",27-11-2025 18:00,22.678,75.8559,OZONE,12,15,14
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",27-11-2025 18:00,22.7084,75.8815,SO2,26,28,27
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",27-11-2025 18:00,19.10122,74.73339,NH3,2,6,2
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",27-11-2025 18:00,20.719516,77.000253,OZONE,9,64,44
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",27-11-2025 18:00,20.9402359,77.7895248,PM2.5,142,177,159
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",27-11-2025 18:00,20.939198,77.765701,PM2.5,97,183,141
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",27-11-2025 18:00,19.87562,75.38731,PM10,57,123,96
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",27-11-2025 18:00,19.87562,75.38731,NO2,12,88,36
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",27-11-2025 18:00,23.838586,78.759431,NO2,10,83,25
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",27-11-2025 18:00,24.58434363,80.8549414,CO,20,74,25
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",27-11-2025 18:00,24.58434363,80.8549414,OZONE,1,44,32
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",27-11-2025 18:00,24.10897,82.64558,SO2,20,32,26
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",27-11-2025 18:00,24.10897,82.64558,CO,13,116,70
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",27-11-2025 18:00,19.10122,74.73339,PM2.5,29,97,59
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",27-11-2025 18:00,23.50016,80.23284,PM10,65,338,157
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",27-11-2025 18:00,24.2613009,80.7231783,PM2.5,5,78,38
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",27-11-2025 18:00,23.10844,77.511428,OZONE,42,90,77
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",27-11-2025 18:00,22.624758,75.675238,CO,18,61,33
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",27-11-2025 18:00,19.309073,73.057223,NO2,17,41,30
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",27-11-2025 18:00,19.786089,72.757971,PM2.5,9,266,90
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",27-11-2025 18:00,19.9775302,79.2337086,NO2,11,55,23
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",27-11-2025 18:00,19.9775302,79.2337086,CO,36,42,39
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",27-11-2025 18:00,19.9775302,79.2337086,OZONE,17,19,18
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",27-11-2025 18:00,19.8389439,75.244448,NH3,10,11,11
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",27-11-2025 18:00,19.8389439,75.244448,CO,7,137,63
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",27-11-2025 18:00,19.8389439,75.244448,OZONE,26,30,27
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",27-11-2025 18:00,19.16485,73.23409,NO2,12,45,27
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",27-11-2025 18:00,19.0243902,73.0406721,CO,3,49,22
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",27-11-2025 18:00,22.9682591,76.064118,NH3,3,3,3
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",27-11-2025 18:00,26.203442,78.193251,OZONE,46,79,69
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",27-11-2025 18:00,26.259242,78.216432,SO2,2,58,17
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",27-11-2025 18:00,26.200388,78.147714,CO,6,156,26
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",27-11-2025 18:00,23.168606,79.932247,PM10,84,149,107
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",27-11-2025 18:00,23.218135,79.95777,PM10,83,164,110
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",27-11-2025 18:00,23.163174,79.973061,NH3,1,2,2
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",27-11-2025 18:00,19.10078,72.87462,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",27-11-2025 18:00,18.91,72.82,NH3,3,3,3
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",27-11-2025 18:00,19.04946,72.923,SO2,3,8,5
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",27-11-2025 18:00,19.083694,72.920967,PM2.5,73,169,109
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",27-11-2025 18:00,19.083694,72.920967,NO2,30,95,53
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",27-11-2025 18:00,19.083694,72.920967,NH3,1,7,4
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",27-11-2025 18:00,19.083694,72.920967,SO2,2,5,4
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",27-11-2025 18:00,19.2058,72.8682,PM2.5,48,293,155
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",27-11-2025 18:00,20.918946,74.776388,NH3,2,3,2
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",27-11-2025 18:00,21.001264,75.565602,NO2,4,15,7
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",27-11-2025 18:00,21.001264,75.565602,NH3,2,3,3
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",27-11-2025 18:00,19.854616,75.905894,PM2.5,43,81,60
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",27-11-2025 18:00,19.854616,75.905894,CO,11,30,16
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",27-11-2025 18:00,19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",27-11-2025 18:00,19.192056,72.9585188,PM10,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",27-11-2025 18:00,19.192056,72.9585188,NH3,1,5,2
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",27-11-2025 18:00,19.10861,72.83622,NO2,4,30,20
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",27-11-2025 18:00,19.10861,72.83622,SO2,7,59,40
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",27-11-2025 18:00,19.10861,72.83622,OZONE,3,27,10
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",27-11-2025 18:00,18.9936162,72.8128113,CO,4,23,16
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",27-11-2025 18:00,18.9936162,72.8128113,OZONE,20,20,20
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",27-11-2025 18:00,21.121801,79.04952,PM2.5,130,229,178
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",27-11-2025 18:00,21.14472,79.107595,SO2,1,113,24
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",27-11-2025 18:00,19.1375,72.915056,OZONE,9,9,9
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",27-11-2025 18:00,19.000084,72.85673,SO2,1,101,44
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",27-11-2025 18:00,19.060498,72.923356,NH3,2,5,3
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",27-11-2025 18:00,19.060498,72.923356,SO2,8,16,12
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",27-11-2025 18:00,19.000083,72.813993,PM10,102,192,149
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",27-11-2025 18:00,19.047,72.8746,SO2,16,17,16
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",27-11-2025 18:00,19.296481,72.840923,PM10,104,148,135
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",27-11-2025 18:00,19.296481,72.840923,CO,22,66,31
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",27-11-2025 18:00,19.296481,72.840923,OZONE,7,131,65
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",27-11-2025 18:00,19.23241,72.86895,PM2.5,78,200,127
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",27-11-2025 18:00,19.2243333,72.8658113,PM2.5,68,316,208
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",27-11-2025 18:00,19.2058,72.8682,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",27-11-2025 18:00,19.0632143,72.8456324,PM10,114,191,158
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",27-11-2025 18:00,19.0632143,72.8456324,CO,12,48,25
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",27-11-2025 18:00,19.0863,72.8888,CO,15,28,19
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",27-11-2025 18:00,19.19709,72.82204,NH3,5,13,8
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",27-11-2025 18:00,18.96702,72.84214,PM10,64,165,126
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",27-11-2025 18:00,18.96702,72.84214,NO2,36,145,86
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",27-11-2025 18:00,19.175,72.9419,PM2.5,48,352,240
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",27-11-2025 18:00,19.175,72.9419,PM10,100,341,205
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",27-11-2025 18:00,19.1375,72.915056,PM10,68,146,107
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",27-11-2025 18:00,19.1375,72.915056,NH3,1,2,2
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",27-11-2025 18:00,19.192056,72.9585188,CO,44,46,45
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",27-11-2025 18:00,18.39963,76.57452,PM10,62,112,94
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",27-11-2025 18:00,18.39963,76.57452,NO2,18,74,38
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",27-11-2025 18:00,18.1023399,73.4783687,NH3,NA,NA,NA
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",27-11-2025 18:00,18.1023399,73.4783687,CO,1,36,10
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",27-11-2025 18:00,19.2243333,72.8658113,NO2,3,33,12
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",27-11-2025 18:00,19.11074,72.86084,PM2.5,94,284,200
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",27-11-2025 18:00,19.11074,72.86084,NO2,44,161,90
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",27-11-2025 18:00,19.11074,72.86084,CO,28,101,37
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",27-11-2025 18:00,19.0364585,72.8954371,SO2,1,9,4
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",27-11-2025 18:00,19.235581,73.159121,CO,24,48,28
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",27-11-2025 18:00,19.445821,72.7988231,PM2.5,42,300,163
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",27-11-2025 18:00,19.445821,72.7988231,CO,20,123,36
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",27-11-2025 18:00,25.5586,91.8985,SO2,6,7,6
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",27-11-2025 18:00,25.5586,91.8985,OZONE,2,10,6
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",27-11-2025 18:00,25.6635413,94.0989878,PM2.5,1,320,71
